,name,x,y,cog,color,link
Rv0053,rpsF,58192,-0.0089122861,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0029711645000000003,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0029523319,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0131969311,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0002094892,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.014656445300000001,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0050380091,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0042486767000000005,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0033277537,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.0088506288,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.005986942,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,0.0092196339,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.0041064485,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.051397954200000005,No COG annotation,#00bfbf,https://mycobrowser.epfl.ch/genes/Rv0064A
Rv0065,vapC1,71821,-0.0107704171,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0005520883,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.014473714700000001,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0157408082,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,-0.0111594951,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0029723097,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,-0.0042447344,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0095538993,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-0.0018286465000000001,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,0.0062271619,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.0039125585,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0179059905,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0165220783,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.004427259,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.0061885176,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0113305113,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0153729819,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.0138354967,Transcription,#000000,
Rv0081,Rv0081,89575,-0.002696879,Transcription,#000000,
Rv0082,Rv0082,89924,0.025991041000000003,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.0077807553,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0145140445,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0042895348000000005,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0043156176,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.0008494536,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.0008476988000000001,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.012831218,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.007872667,Function unknown,#0000ff,
Rv0091,mtn,99684,0.0019672393,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-8.912500000000001e-05,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,0.0018767181000000001,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,0.0040939862,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0087211219,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.0017208991000000002,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.0061496568,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.0104599237,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.004698116400000001,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0029849364000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.008744781600000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0086729774,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.0001222597,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.0234361878,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.0059390133000000005,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,-0.0168245746,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0051404499,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0138295711,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.036080271000000004,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0071625492,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0045113926000000006,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0062664662,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0032317677,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0040466302,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,-0.0111272019,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,0.0025318026000000003,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0077271348,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0107576036,Transcription,#000000,
Rv0118c,oxcA,142128,-0.0114510159,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0040887361,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0045124526,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.0305041367,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.0055575725,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.0155021853,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.1001216458,Lipid transport and metabolism,#87cefa,https://mycobrowser.epfl.ch/genes/Rv0124
Rv0125,pepA,151148,0.022759449600000002,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,0.0044691503,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0087552865,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0066504715,Function unknown,#0000ff,
Rv0129c,fbpC,156578,-0.0105004252,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.0097376604,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.0051960967000000005,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.0041215395,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,6.0140500000000005e-05,Transcription,#000000,
Rv0134,ephF,161771,-0.0041127679000000006,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0058425163,Transcription,#000000,
Rv0136,cyp138,163366,0.0019223261,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.004929177000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,-0.00067442,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.0013648239000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.009355551,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.0017190477,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0164038153,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0101923853,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0133968221,Transcription,#000000,
Rv0145,Rv0145,171215,-0.007662555200000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,-0.0158535687,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,-0.0078060239,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,0.0056734820000000005,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-0.0012339863,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0571349175,No COG annotation,#00bfbf,https://mycobrowser.epfl.ch/genes/Rv0150c
Rv0151c,PE1,177543,-0.0015041890000000002,Cell motility,#da70d6,
Rv0152c,PE2,179319,0.0123699794,Cell motility,#da70d6,
Rv0153c,ptbB,181155,0.00045314540000000004,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.0037494914000000003,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.005674165100000001,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0123859702,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.0180035966,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,-0.0074155945,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0009376587,Transcription,#000000,
Rv0159c,PE3,187433,-0.0034706555,Cell motility,#da70d6,
Rv0160c,PE4,188931,0.0035935083,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0073474667,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,0.0057475286,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.0038775915000000003,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0040691617,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,-0.018822917,Transcription,#000000,
Rv0166,fadD5,194993,0.0008180348,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0121222733,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.0069354083,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0040120553,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,9.724480000000001e-05,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,0.009049240600000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,0.0001293659,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-0.000344393,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0041813103,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.0071429428000000005,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.0089082679,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0045984765,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0020923770000000003,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,0.015590237100000001,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.007515644100000001,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0047064763,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.0131767177,Transcription,#000000,
Rv0183,Rv0183,214088,-0.0115382634,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-0.0024544837,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0105143197,No COG annotation,#00bfbf,
Rv0186,bglS,216269,-0.010279049200000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.005645058200000001,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0128447052,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.0006000416,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0015633256000000002,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0012807098,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.0074101756,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.0162109052,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,0.0013153842,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0033761889000000003,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0091161351,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0048162767,Transcription,#000000,
Rv0197,Rv0197,232231,0.0129306608,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0009495016,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,-0.0067325934,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,-0.0070602493,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0077112035,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.0007904428,Function unknown,#0000ff,
Rv0203,Rv0203,241514,0.0028312549,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.0108834718,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0003238736,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0024349526,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0012303438000000001,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.006571605800000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0087788005,Function unknown,#0000ff,
Rv0210,Rv0210,250120,0.0034473984,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.001511215,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0107880982,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,0.008478228400000001,Energy production and conversion,#708090,
Rv0214,fadD4,256064,0.0042113438000000005,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.0064510531000000005,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0075420873,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0112347507,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.0207356496,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.0053213965000000005,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0092226293,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0088630019,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,0.0113290339,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0027436607,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.0044031503,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,0.0066479077000000004,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,0.0011182701,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0018374708000000002,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.011756804400000001,Function unknown,#0000ff,
Rv0230c,php,274983,0.0072139607,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0093622649,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,-0.005897121,Transcription,#000000,
Rv0233,nrdB,278585,-0.005664674000000001,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,0.0008536395000000001,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,0.0026699448,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0153570583,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,-0.0064118052000000005,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.010365601,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0040444254,Transcription,#000000,
Rv0239,vapB24,289104,0.005680618,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,-0.0262119627,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,0.0006084768,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,0.0036433705,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,0.0015528548,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,-0.008883557,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,-0.0066017813,Function unknown,#0000ff,
Rv0246,Rv0246,296809,0.0067102673,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0025134325,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,7.15796e-05,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0005124965,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0211830569,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,-0.004722463200000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,0.0041493318,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.011624254300000001,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,4.31853e-05,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,0.0079229842,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.0159958008,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.0030631245,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,-0.0042238954,Transcription,#000000,
Rv0259c,Rv0259c,310774,0.0118502841,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0023874225,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.0053861858,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,0.016254996600000002,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.0060969304000000005,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,0.0080659717,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0041646184,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.00027517220000000003,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,0.0194683483,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.002023599,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,-0.0087583411,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,-0.0136116837,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.0006760474000000001,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.0028806592,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.0040890032,Transcription,#000000,
Rv0274,Rv0274,330422,0.0023165996,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.003303765,Transcription,#000000,
Rv0276,Rv0276,331748,0.006766810900000001,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0116492603,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,0.0951216221,Function unknown,#0000ff,https://mycobrowser.epfl.ch/genes/Rv0278c
Rv0279c,PE_PGRS4,336560,0.1327248975,No COG annotation,#00bfbf,https://mycobrowser.epfl.ch/genes/Rv0279c
Rv0280,PPE3,339364,0.0053123908000000004,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-0.008822595400000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,-0.008586567,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,0.0018439569,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0030389445,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,0.0345100515,Function unknown,#0000ff,
Rv0286,PPE4,349935,0.0295534746,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0057498709000000005,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0087964197,Function unknown,#0000ff,
Rv0289,espG3,352149,0.0009581108,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.0057445509,Function unknown,#0000ff,
Rv0291,mycP3,354498,0.0072361660000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.008555165600000001,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.0010875416,Function unknown,#0000ff,
Rv0294,tam,358171,0.0013066178,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.0071994379,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.0003826298,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0815943262,Energy production and conversion,#708090,https://mycobrowser.epfl.ch/genes/Rv0297
Rv0298,Rv0298,363252,-0.0062551571,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-0.023828419,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0175393932,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0196995007,Function unknown,#0000ff,
Rv0302,Rv0302,364605,-0.016373194100000002,Transcription,#000000,
Rv0303,Rv0303,365234,0.0014912095,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,0.013032463900000001,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.032638101600000004,Cell motility,#da70d6,
Rv0306,Rv0306,375914,-0.0174060634,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,-0.0010552659,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.0023983722000000002,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0034542722,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,-0.0081073888,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.015446953900000001,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,-0.0035922347,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0016298965,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,0.0019206246,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0002134711,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,0.0139477123,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,0.0001046307,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0082522483,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,-0.0079419331,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-0.0122022303,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,-0.0164303352,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0025405343,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.0016271708,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0032158261000000002,Transcription,#000000,
Rv0325,Rv0325,392039,-0.0151569118,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,0.0013159045,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,0.026060339000000002,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.0043114405,Transcription,#000000,
Rv0329c,Rv0329c,394694,0.0045990242,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,-0.0106529751,Transcription,#000000,
Rv0331,Rv0331,396201,0.0091223433,Function unknown,#0000ff,
Rv0332,Rv0332,397442,0.0016698697,Function unknown,#0000ff,
