,name,x,y,cog,color,link
Rv0094c,Rv0094c,103710,0.0197745616,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0034913542,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.0161352532,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.0037293413000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.0014184426,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0064773169,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.014760688400000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0045433854,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.00045193210000000003,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0167326354,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.0143800526,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.0071959424000000004,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,-0.010157572,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.006098982100000001,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,0.0236142076,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,-0.0012194898,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0098224883,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0055523972,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,-0.0010323653,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,-0.0057074477,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0016008530000000002,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.0183109718,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.020561102300000002,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.0077935362,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0040819558,Transcription,#000000,
Rv0118c,oxcA,142128,0.0158447648,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.020201569500000002,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,0.012287341700000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.013351111,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.0204431316,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0111658289,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0059587166,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,0.0008661373,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,0.0008958939,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,0.0026875089000000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0014035927,Function unknown,#0000ff,
Rv0129c,fbpC,156578,-0.0115275978,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.0073213194,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.0044413286,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.0033120593,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.00158595,Transcription,#000000,
Rv0134,ephF,161771,-0.0029085357,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,-0.0022988018,Transcription,#000000,
Rv0136,cyp138,163366,0.0020168127,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0177202975,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.0207229674,Function unknown,#0000ff,
Rv0139,Rv0139,165827,0.0077426543,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,0.0151656011,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,0.0121154404,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0339803295,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0019304903,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,0.0118372744,Transcription,#000000,
Rv0145,Rv0145,171215,-0.0027370946,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.022120986000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,0.0107792704,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,0.0116248671,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,0.0089888095,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0116534182,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,0.0039968296000000006,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0081655999,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0071742482,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.00545246,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.0047874218,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.014762139700000001,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.0190515664,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,-0.0052826699,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0031936309,Transcription,#000000,
Rv0159c,PE3,187433,0.0091626183,Cell motility,#da70d6,
Rv0160c,PE4,188931,-0.0179473326,Cell motility,#da70d6,
Rv0161,Rv0161,190607,0.0026218161,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0102044827,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.0214199292,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0048670471,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.0144079093,Transcription,#000000,
Rv0166,fadD5,194993,0.0073654076,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0020981383,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.0104936052,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0090752867,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,-0.0162013058,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,-0.0036895243,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0039954952,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-0.0052551634,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0008662300000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,-0.0079559725,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,-0.0141416443,Function unknown,#0000ff,
Rv0177,Rv0177,208417,-0.009253761400000001,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,-0.0099411588,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.013907590000000001,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0096614901,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0050819674,Function unknown,#0000ff,
Rv0182c,sigG,213028,0.0047033603,Transcription,#000000,
Rv0183,Rv0183,214088,0.0015374227000000001,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-6.42678e-05,Function unknown,#0000ff,
Rv0185,Rv0185,215715,-0.002283411,No COG annotation,#00bfbf,
Rv0186,bglS,216269,-0.0085015151,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,-0.0119107406,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,0.0084521283,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.018666406700000002,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0001033612,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,0.0005631572000000001,Function unknown,#0000ff,
Rv0191,Rv0191,222289,-8.813520000000001e-05,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,-0.0081746748,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.0096699482,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,-0.0057843824,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.017720659,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0047885307,Transcription,#000000,
Rv0197,Rv0197,232231,0.0014307907,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,0.003150621,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,-0.0037038072,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0021155772,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0037126525,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.0083609579,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.005169408,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.0101846833,Function unknown,#0000ff,
Rv0205,Rv0205,243384,-0.0103516697,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0048353271,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,-0.019022438200000002,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.0162052653,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0034907087,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.012812123600000001,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.016820326400000002,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0232601862,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0028514732000000003,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0003566501,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,0.0077886544,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,-0.0159378479,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,-0.0060414963,Function unknown,#0000ff,
Rv0219,Rv0219,262254,0.0042853073,No COG annotation,#00bfbf,
Rv0220,lipC,262812,0.0031533413,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0014251727,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,0.0033773043,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0008080053,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0079744147,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.00043802740000000004,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0057617731,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,0.0010201817,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0032571205000000002,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,0.0122153489,Function unknown,#0000ff,
Rv0230c,php,274983,0.0174944103,Function unknown,#0000ff,
Rv0231,fadE4,276058,0.013524676900000001,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.0311835323,Transcription,#000000,
Rv0233,nrdB,278585,0.0437607465,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,0.0030345548,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,0.016072445600000002,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0058765743,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.0087811012,Function unknown,#0000ff,
Rv0237,lpqI,287186,0.0099060304,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0066575757000000005,Transcription,#000000,
Rv0239,vapB24,289104,-0.0067859543,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,-0.0006455707000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0242555258,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0255542739,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0087130043,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.0028483514,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0134661322,Function unknown,#0000ff,
Rv0246,Rv0246,296809,0.0009039542000000001,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0267421678,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,-0.0317951316,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0236907984,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,0.017565178900000002,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.021097646,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,0.0277457817,Energy production and conversion,#708090,
Rv0253,nirD,305453,0.0679890544,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.0029301472,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-0.010105258800000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.0009496869,Cell motility,#da70d6,
Rv0257,Rv0257,309699,0.0060908187,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.001847815,Transcription,#000000,
Rv0259c,Rv0259c,310774,0.0018368246000000001,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0399766789,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.0069505,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,0.0065100111,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.0220544293,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,0.0057282615,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0005122179,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.0055355667,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,-0.0042688471000000006,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0025925656,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,-0.0015898406000000001,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,0.0001813703,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,0.0052921649,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.010087629,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,0.0013408441000000001,Transcription,#000000,
Rv0274,Rv0274,330422,0.0025270448000000003,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.014257295900000001,Transcription,#000000,
Rv0276,Rv0276,331748,-0.0058142438000000005,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0328490117,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.0027229610000000003,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,-0.0056593574,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0103735645,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-5.3826400000000004e-05,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,0.0211525527,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,0.0154658502,Function unknown,#0000ff,
Rv0284,eccC3,345635,0.008406417000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.0060302089,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0053882526,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0141970134,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0134450763,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.0068242012,Function unknown,#0000ff,
Rv0290,eccD3,353083,0.0016353918,Function unknown,#0000ff,
Rv0291,mycP3,354498,0.0032016766000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0010553213,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.005991413,Function unknown,#0000ff,
Rv0294,tam,358171,0.0037246807,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.0020344432,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,0.0012044444,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0077370193,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,0.0088122198,Function unknown,#0000ff,
Rv0299,Rv0299,363476,0.014835775,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,0.0098731996,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,0.0106804471,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0048023231,Transcription,#000000,
Rv0303,Rv0303,365234,0.0141607186,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,0.0012191052000000001,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.009009217600000001,Cell motility,#da70d6,
Rv0306,Rv0306,375914,5.76264e-05,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,0.008417452,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.0055647163000000005,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,0.0205017485,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,0.0097358628,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,0.0070265934,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,0.024043275500000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.015065936600000001,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,-0.0013626212000000001,Function unknown,#0000ff,
Rv0315,Rv0315,383602,0.0168851138,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.0024754263000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,-0.0062624717,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0047979258,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,-0.0079265199,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,0.0117691943,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,0.0121110468,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,0.0057712338,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,-0.0082200304,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0179215138,Transcription,#000000,
Rv0325,Rv0325,392039,-0.013852176800000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,-0.0056585536,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.0834874699,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.0244350875,Transcription,#000000,
Rv0329c,Rv0329c,394694,0.0109530917,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.0068849692,Transcription,#000000,
Rv0331,Rv0331,396201,0.0048236459,Function unknown,#0000ff,
Rv0332,Rv0332,397442,-0.0039782564000000005,Function unknown,#0000ff,
Rv0333,Rv0333,398254,0.004516445,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.0059280855,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,-0.0158486147,Lipid transport and metabolism,#87cefa,
Rv0336,Rv0336,400192,-0.0010078069,Defense mechanisms,#90ee90,
