k,Name,in_iM,gene_weight,Regulator,Function,Category
48,Leucine Related,False,-0.0061339863,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
42,Nicotinate Metabolism,False,0.0060415112,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
7,GroEL-GroES Complex,False,-0.0056861085,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
36,Fumarate Reductase,False,-0.0055969013,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
22,SG_3,False,-0.0052928585,,Single Gene iModulon 3,Single Gene
58,Zur,False,0.0052695158,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
28,WhiB1,False,0.005185792000000001,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
9,SigK,False,-0.0048599626,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
60,Rv0681,False,-0.0046391336,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
26,EspL KO,False,-0.0045397967,,Single Gene iModulon that captures EspL knockout,KO
72,Unc_8,False,-0.0043531695,,Uncharacterized iModulon 8,Uncharacterized
46,Rv2621c,False,-0.0038514099,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
6,MarR,False,0.0036614974000000002,marR,Transcription factor that regulates the response to acid stress,Acid Stress
17,VirS,False,0.0035646339,virS,Transcription factor that is activated and responds to acidic environments,Redox
11,EccE1 KO,False,0.0030776996,,Single Gene iModulon that captures EccE1 knockout,KO
63,SG_9,False,0.0026501437,,Single Gene iModulon 9,Single Gene
61,Nucleic Acid Hydrolysis ,False,-0.0021456656,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
69,Rv0135+Rv1019,False,0.0018746189,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
79,WhiB4/IdeR,False,0.0013154696,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
19,WhiB6,False,0.0012870681,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
77,Central Carbon Metabolism,False,-0.0010292511,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
31,ArgR,False,0.0008058402,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
5,DevR-1,False,0.00033127790000000003,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
