,name,x,y,cog,color,link
Rv0041,leuS,43562,0.0032523482,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0166261044,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0045096324000000005,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0127176055,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0056056058,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0275069468,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0202805252,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0080150966,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.012419334800000001,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0165643893,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0074550457,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0025547485,Function unknown,#0000ff,
Rv0053,rpsF,58192,-0.0221910285,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.008171018700000001,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0177995309,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.017051661200000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.028783216,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.0039604146,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.0023759386,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0274876158,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0160069428,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.0023566554,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0032782052000000002,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0057961313,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.010579767700000001,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.0044043801,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0040451859000000005,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0026640771,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.016879096,Transcription,#000000,
Rv0068,Rv0068,75301,-0.013387074300000001,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.0017565419,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,-0.0092036831,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,-0.0154905432,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0049917573,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,0.0016589395,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0046057773,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,0.0011648116,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.014721735900000001,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,0.0046465519,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.009785602000000001,Transcription,#000000,
Rv0078A,Rv0078A,87208,0.0054024730000000005,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.018436387800000002,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0083858506,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,-0.0330621488,Transcription,#000000,
Rv0081,Rv0081,89575,0.004072307900000001,Transcription,#000000,
Rv0082,Rv0082,89924,0.0192806349,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0168499308,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0051229605,Energy production and conversion,#708090,
Rv0085,hycP,93289,-0.0030863336,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0090483547,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.0136606759,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.0142842586,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0149957157,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.016677820200000002,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0026662816,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.005192168400000001,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,0.002740686,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0092050925,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.0102143558,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.011979438200000001,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.005291266,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.011614537900000001,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0073238557000000004,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.001081366,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0101538298,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0028600581,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0014764017,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.0001051594,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.00029527540000000004,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,-0.0048437253,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0028642457000000003,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0016707169000000001,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,-0.0050903661,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,0.0002177995,Cell motility,#da70d6,
Rv0111,Rv0111,133950,0.0002748838,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0709281277,Carbohydrate transport and metabolism,#ffc0cb,https://mycobrowser.epfl.ch/genes/Rv0112
Rv0113,gmhA,137319,0.0689520067,Carbohydrate transport and metabolism,#ffc0cb,https://mycobrowser.epfl.ch/genes/Rv0113
Rv0114,gmhB,137941,0.0363385489,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.02333397,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,0.0158694849,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0015833053,Function unknown,#0000ff,
Rv0117,oxyS,141200,-0.0004247909,Transcription,#000000,
Rv0118c,oxcA,142128,0.0009693074,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0044355806,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0034089694,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.0215813096,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0072917018000000005,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0121089058,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0162221478,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0101477001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,0.0068490077000000005,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0114380628,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0035772625,Function unknown,#0000ff,
Rv0129c,fbpC,156578,-0.0077310054,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.017269326,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,0.0091874111,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,-0.0036565221,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,-0.008936589600000001,Transcription,#000000,
Rv0134,ephF,161771,-0.0042487032000000004,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0023018719,Transcription,#000000,
Rv0136,cyp138,163366,0.0024422877000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0106785027,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.0117911877,Function unknown,#0000ff,
Rv0139,Rv0139,165827,0.0031879074,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,0.0188491016,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,0.009452508600000001,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0005752819000000001,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0080100161,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,0.0020674617000000003,Transcription,#000000,
Rv0145,Rv0145,171215,0.006408598000000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0060692305,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,0.0013605042,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,0.0057240642,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,0.0079489999,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.021479885100000002,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,0.0176685209,Cell motility,#da70d6,
Rv0152c,PE2,179319,0.0011726628,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0143032855,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.0031517873,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.0158192435,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.00259653,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.017217699,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,-0.011704476,Function unknown,#0000ff,
Rv0158,Rv0158,186785,0.0008595909,Transcription,#000000,
Rv0159c,PE3,187433,0.0243579223,Cell motility,#da70d6,
Rv0160c,PE4,188931,-0.0006168859,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0134944043,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0046636802,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,0.0061112096000000005,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0036789754000000003,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.0044814854000000005,Transcription,#000000,
Rv0166,fadD5,194993,0.0156503043,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0015066763,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,0.0001792067,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,0.002165592,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.0070932847,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,0.0004914966,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0019912957,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-5.53887e-05,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0032015663,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,-0.0026793616,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,-0.0002688658,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0180307079,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0049658527000000004,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,0.0034325167000000003,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,0.0014640014,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,0.013635064300000001,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.012622882,Transcription,#000000,
Rv0183,Rv0183,214088,0.0109574224,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-0.0030092084,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0038448042000000003,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0078345683,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,-0.0011197137,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0027052680000000003,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.018558571000000003,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0054444554,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,8.336340000000001e-05,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.0019905042,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,-0.012951645500000001,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,0.0093773141,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0005803121000000001,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0097923374,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0197986457,Transcription,#000000,
Rv0197,Rv0197,232231,-0.0043466912,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,0.0038277531,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0012606645,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0173137795,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.023781139200000002,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.0044073715,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.009859948,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,-0.0004466178,Function unknown,#0000ff,
Rv0205,Rv0205,243384,-0.0049708169,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,0.0056701341,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0056799329,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,0.0008822605,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0075760323000000004,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.006265180600000001,Function unknown,#0000ff,
Rv0211,pckA,251782,0.012595590700000001,Energy production and conversion,#708090,
Rv0212c,nadR,253669,0.0009605417,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,0.0114433189,Energy production and conversion,#708090,
Rv0214,fadD4,256064,0.0169295185,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.0066272099,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,-0.0031537035,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,-0.0036210326,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.0129361496,No COG annotation,#00bfbf,
Rv0220,lipC,262812,0.0050230992000000006,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,0.0064611027000000005,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,0.0037357286,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.003637832,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,-0.0107679318,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,0.0002091638,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0075167872000000005,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,0.0075372153,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0038493650000000004,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0101109893,Function unknown,#0000ff,
Rv0230c,php,274983,0.006913152400000001,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0064126140000000005,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,-0.0108843746,Transcription,#000000,
Rv0233,nrdB,278585,-0.0098253416,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0029236743,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.0162086318,Function unknown,#0000ff,
Rv0236c,aftD,282649,-0.0041779909,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.0124214818,Function unknown,#0000ff,
Rv0237,lpqI,287186,0.0005943114000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,0.0057662197,Transcription,#000000,
Rv0239,vapB24,289104,-0.0073397373,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,-0.0028395348,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0092772697,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0104710315,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0171224079,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,-0.013463719800000001,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0014078103000000001,Function unknown,#0000ff,
Rv0246,Rv0246,296809,0.013730835200000001,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,0.035833049,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,0.025249865000000003,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,0.0409967705,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,0.0107823265,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.0005261609,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0026550612000000003,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0007157039,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.006894988800000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,0.0072592537,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.0086558259,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.0124864941,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.0050350248,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0005753995,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0059355305,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,0.0149142648,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,-0.011552721,Transcription,#000000,
Rv0263c,Rv0263c,314864,-0.0013991783000000002,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,-0.0114303383,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,0.0002138611,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.0148840498,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,0.0008068593,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-2.76251e-05,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.0096715575,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,0.0003797356,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.0029750954000000002,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.0030971923,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,0.0291126409,Transcription,#000000,
Rv0274,Rv0274,330422,0.003986109900000001,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,0.0105487892,Transcription,#000000,
Rv0276,Rv0276,331748,-0.0086676544,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0112958061,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,0.015227457000000002,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,0.0183189695,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0073205483,Cell motility,#da70d6,
Rv0281,Rv0281,340998,0.0106069691,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,0.0185737454,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,0.0083697462,Function unknown,#0000ff,
Rv0284,eccC3,345635,0.0069025529,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.007057214,Function unknown,#0000ff,
Rv0286,PPE4,349935,0.010152906500000001,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.010803748600000001,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.019495568,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.019597475700000002,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.022448535500000002,Function unknown,#0000ff,
Rv0291,mycP3,354498,-0.0045566047,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0052015261,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,-0.0032180621000000003,Function unknown,#0000ff,
Rv0294,tam,358171,-0.0014666765,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.0038532646,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,0.004294402100000001,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,-0.0001699777,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-0.0050516339000000006,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-0.0036876028,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,0.0024573246,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0048538882,Function unknown,#0000ff,
Rv0302,Rv0302,364605,-0.0157099027,Transcription,#000000,
Rv0303,Rv0303,365234,-0.009377100400000001,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,0.0361698481,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.0094055514,Cell motility,#da70d6,
Rv0306,Rv0306,375914,0.0194011263,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,-0.0247885894,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.0077771512000000004,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,0.0003974215,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,0.0177082011,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.0122253555,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,-0.0170929577,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,0.0107070488,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,-0.0083626177,Function unknown,#0000ff,
Rv0315,Rv0315,383602,0.0004524891,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.015574652100000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,4.62482e-05,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,0.0106163221,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,0.011549186500000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-2.1395600000000002e-05,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,0.0109893461,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0130368905,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,-0.0140268088,Function unknown,#0000ff,
Rv0324,Rv0324,391352,0.0012998762,Transcription,#000000,
Rv0325,Rv0325,392039,-0.0209505562,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,-0.0029128852,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,0.0227235335,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,0.0037527001000000003,Transcription,#000000,
Rv0329c,Rv0329c,394694,0.0103983068,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,-0.0086486158,Transcription,#000000,
Rv0331,Rv0331,396201,0.0076543043,Function unknown,#0000ff,
Rv0332,Rv0332,397442,-0.0096853042,Function unknown,#0000ff,
Rv0333,Rv0333,398254,-0.0057079346,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.017037159,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,-0.0319290164,Lipid transport and metabolism,#87cefa,
