,name,x,y,cog,color,link
Rv0035,fadD34,37259,-0.0103174344,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.009540482000000001,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0134344774,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0082701244,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0180222721,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0001458165,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0013207804,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0161615578,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0071937585,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.0022567915,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.035650989800000005,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0052275285,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0114262511,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0010969489,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0046041471,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0098328124,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0106910216,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.0172881381,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.005989113000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0025821663,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0007764120000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0039482415000000005,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.024050133300000002,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.006095352,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.0037424711000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.012473593500000001,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0222483054,No COG annotation,#00bfbf,
Rv0062,celA1,65552,-0.0306285014,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0100471274,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0212293379,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0043285921000000005,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0068671208,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.0095877594,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0074042522,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0011710953000000001,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0059174863,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.007813234,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0019831573000000003,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,-0.0194721918,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0040632977,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,0.0122049405,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,0.0038363766,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.0024719554,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0123568,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0068075837000000005,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,-0.0048782191,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.0005278794,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.0062104739,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0115675065,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,-0.009988246400000001,Transcription,#000000,
Rv0081,Rv0081,89575,0.0060163285,Transcription,#000000,
Rv0082,Rv0082,89924,0.0027305551,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.021694016,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0134990267,Energy production and conversion,#708090,
Rv0085,hycP,93289,-0.0144779377,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0233720181,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0242081437,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.016668078,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0013196792,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,0.005636754900000001,Function unknown,#0000ff,
Rv0091,mtn,99684,0.0030624794,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.0028261501,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,0.0045405943,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0001825656,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0014550746,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.0121027615,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.0084325258,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.0132773347,Function unknown,#0000ff,
Rv0099,fadD10,108156,0.0126424337,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,0.0076526105,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,0.020136814000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0033524465,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0087260475,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.0218795247,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.0029149617,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.012750396,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.0253735379,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0090326676,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,-0.0069488246,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,0.0110879845,Cell motility,#da70d6,
Rv0111,Rv0111,133950,0.0161310866,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0295539171,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0196066794,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0168689043,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,-0.0004211783,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.0283023103,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.0145146291,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0014271235000000001,Transcription,#000000,
Rv0118c,oxcA,142128,-0.0229994354,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,-0.0170333306,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.007587861600000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.005365221900000001,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.021485968100000002,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.0063109613,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,-0.009510194500000001,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0008659709000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.0115111278,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0085926408,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,-0.0025880746000000003,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.0067427599,Function unknown,#0000ff,
Rv0130,htdZ,157847,0.0060263138,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.0028411379,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.0013061974,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.0148787689,Transcription,#000000,
Rv0134,ephF,161771,-0.0052418483,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,-0.018922210300000002,Transcription,#000000,
Rv0136,cyp138,163366,-0.033362487100000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,0.012245284700000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,-0.016535780700000002,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.003326102,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,0.013141539,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.0145462183,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0012593737,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0102905437,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0047935694,Transcription,#000000,
Rv0145,Rv0145,171215,0.0077255572,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0101186183,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,-0.0027821077,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.013562228400000001,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-0.008623423600000001,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0049903403,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,-0.007922891100000001,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0096732363,Cell motility,#da70d6,
Rv0153c,ptbB,181155,0.0044887188,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,0.012627349900000001,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,0.0009478617000000001,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0036402839,Energy production and conversion,#708090,
Rv0157,pntB,185052,0.010181353800000001,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,0.0333570362,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0156635372,Transcription,#000000,
Rv0159c,PE3,187433,0.0212801755,Cell motility,#da70d6,
Rv0160c,PE4,188931,-0.0111133041,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.00013840560000000002,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,0.0162834536,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.0153321854,Function unknown,#0000ff,
Rv0164,TB18.5,193626,0.011066442800000001,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.0176102343,Transcription,#000000,
Rv0166,fadD5,194993,0.0053694054,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,0.0074596652,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,0.0068061346,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0034224628,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.013363669100000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,-0.0056743612,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0162982086,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-0.0105972318,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,-0.0149253371,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.00039334170000000004,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.0079862384,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0015185637000000001,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,-0.0146431413,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.0036527729,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.011306933100000001,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0088350673,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.0017210706,Transcription,#000000,
Rv0183,Rv0183,214088,-0.0056549849,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,0.0040166696,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0074606087,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0029848613,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,-0.0049234498,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0125526662,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.0077429994000000005,Function unknown,#0000ff,
Rv0189c,ilvD,219996,0.0072815756,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0075212827000000005,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.021529801,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.0039430115,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.016871380800000002,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0232516819,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,0.0038411241,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0001455599,Transcription,#000000,
Rv0197,Rv0197,232231,0.0208012987,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0018327011,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,-0.0045140694,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0040770739,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0026087349,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.0082374716,Function unknown,#0000ff,
Rv0203,Rv0203,241514,0.0026986134,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.0089978568,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.009207621800000001,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,0.0130274564,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.020095380700000002,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.002264433,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0041110443,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.000754305,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.013791249700000001,Energy production and conversion,#708090,
Rv0212c,nadR,253669,0.0068811063,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.001430037,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0008723688,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.0041251261,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0070212527,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,-0.0088366927,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.009801261,No COG annotation,#00bfbf,
Rv0220,lipC,262812,0.0031928104,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,0.0027810108000000003,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0005918287,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0100321555,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,-0.008605022300000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.0059549309000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0132232062,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.015094991600000001,Function unknown,#0000ff,
Rv0228,Rv0228,273055,-0.0072170986,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0166650224,Function unknown,#0000ff,
Rv0230c,php,274983,0.0036111410000000004,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0121401878,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,-0.0094898145,Transcription,#000000,
Rv0233,nrdB,278585,0.0043024755,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0010592585,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.0118589575,Function unknown,#0000ff,
Rv0236c,aftD,282649,-0.0002413355,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.016669150900000002,Function unknown,#0000ff,
Rv0237,lpqI,287186,0.010149430800000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0006028529000000001,Transcription,#000000,
Rv0239,vapB24,289104,-0.0008026747,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.0041129449,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0337856944,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.036951744,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0362058472,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.0491476067,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0066581556,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.0114781614,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0101080842,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,-0.0053964308,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.005046049,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0012254253000000001,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,-0.0220883135,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0166253128,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0240732393,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.0264971373,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,0.0063299425000000005,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,-0.0091502278,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.016402861600000002,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,-0.0014924293,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0065573968,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,-0.0214752547,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,0.028176382000000003,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,0.0460840198,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.1010712188,Amino acid transport and metabolism,#ff0000,https://mycobrowser.epfl.ch/genes/Rv0263c
Rv0264c,Rv0264c,315783,0.09048401760000001,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0104954381,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.0010718960000000001,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,0.010785707,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0103430362,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.006921094,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,0.0025017985,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.012392954400000001,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,-0.0094327882,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.0006427149,Transcription,#000000,
Rv0274,Rv0274,330422,0.0056342798,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,0.009963229700000001,Transcription,#000000,
Rv0276,Rv0276,331748,-0.0010022680000000002,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0083085598,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,0.0047068173,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,0.0167640503,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,-0.0042773274,Cell motility,#da70d6,
Rv0281,Rv0281,340998,0.0034198889,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,0.0097648705,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,-0.0021274662000000002,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0175240878,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.0179079132,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0016846244000000002,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.01832436,No COG annotation,#00bfbf,
Rv0288,esxH,351848,0.0010843724,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.0115037423,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.0038045434,Function unknown,#0000ff,
Rv0291,mycP3,354498,-0.0052824515,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0042177961,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,-0.0094041533,Function unknown,#0000ff,
Rv0294,tam,358171,0.006720488,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,0.0006423211,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,0.0013726349,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,-0.0086399155,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,0.0041691386,Function unknown,#0000ff,
Rv0299,Rv0299,363476,0.0020713938,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0212843784,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0054688451,Function unknown,#0000ff,
Rv0302,Rv0302,364605,-0.0235802924,Transcription,#000000,
Rv0303,Rv0303,365234,-0.0208742822,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,-0.0037064096,Cell motility,#da70d6,
Rv0305c,PPE6,372820,-0.0055752848,Cell motility,#da70d6,
Rv0306,Rv0306,375914,-0.0242980806,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,0.0030579358,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,-0.0118494758,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0051963676000000006,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,0.0019379521,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,0.0085348153,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,-0.0066714489,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0115572739,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,0.0039716824,Function unknown,#0000ff,
Rv0315,Rv0315,383602,0.0089685994,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,0.007210551700000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,0.0058389622000000006,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0155020198,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,0.000411674,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-0.0017657309000000002,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,-0.010678085,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,0.0029611739,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.0113399881,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0023818355000000003,Transcription,#000000,
Rv0325,Rv0325,392039,0.010028165,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,-0.0019647066,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.0797860054,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.012895063,Transcription,#000000,
Rv0329c,Rv0329c,394694,-0.0048500828,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,-0.016956254400000002,Transcription,#000000,
Rv0331,Rv0331,396201,-0.013362997100000001,Function unknown,#0000ff,
Rv0332,Rv0332,397442,-0.0106992978,Function unknown,#0000ff,
Rv0333,Rv0333,398254,0.0016267626000000001,Function unknown,#0000ff,
Rv0334,rmlA,398658,-0.015751941800000002,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,0.006111117,Lipid transport and metabolism,#87cefa,
