,name,x,y,cog,color,link
Rv0041,leuS,43562,0.0004474932,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0010241996,Transcription,#000000,
Rv0043c,Rv0043c,47366,0.0010455234,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.0025157711,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.011195324100000001,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.013570473000000001,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0227238503,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0089980592,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.006558561,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0001118585,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0014358098,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0026840387,Function unknown,#0000ff,
Rv0053,rpsF,58192,-0.0030379799,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0064386416,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0008161914,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0024643109000000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0001067536,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0016423985000000002,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0024739105,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0021368479,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0028479533,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.00047718340000000003,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,-0.0032396704,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0110347367,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0013292708,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0009723580000000001,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.0009690599000000001,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0030946732,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0007895253,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0004730645,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.0097289365,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0043262122,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0005924459,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0050381192,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-0.0070943879000000005,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0079889812,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.0021975358,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0057760206,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.003500097,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.005641704,Transcription,#000000,
Rv0078A,Rv0078A,87208,-8.66779e-05,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0027069093,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,0.19004870440000002,"Translation, ribosomal structure and biogenesis",#daa520,https://mycobrowser.epfl.ch/genes/Rv0079
Rv0080,Rv0080,89022,0.1454984658,Transcription,#000000,https://mycobrowser.epfl.ch/genes/Rv0080
Rv0081,Rv0081,89575,0.0267375351,Transcription,#000000,
Rv0082,Rv0082,89924,0.0061250372,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0036021788,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0081476234,Energy production and conversion,#708090,
Rv0085,hycP,93289,-0.0130672458,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.006083155000000001,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0084566759,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.0002511952,Function unknown,#0000ff,
Rv0089,Rv0089,97758,0.0014137376,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0085562855,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0108359259,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.004475688,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.00411916,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0116649189,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.010183661,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.0268500605,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.009693152600000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.0227597816,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0147723188,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0264033828,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0068193533,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0061229182,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.0010738588,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.0070441199000000005,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.013656681700000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,-0.0086687941,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0028162398,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,0.0038395384,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0007816979,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0057732523,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0022105221,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0005182658,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,-0.0009457955,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,-0.001808666,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.0028690944,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.0061567014,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0046067814,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0026327513,Transcription,#000000,
Rv0118c,oxcA,142128,0.0048812364,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0015719054,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0081511992,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.0129638494,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0087166469,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.0060828508,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0002608493,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0051956589000000004,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.007687638300000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0012038918,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0044996615,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.0006524929,Function unknown,#0000ff,
Rv0130,htdZ,157847,0.0005310131,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,0.0030122167,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,-0.0060745199,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.0014633709,Transcription,#000000,
Rv0134,ephF,161771,-0.0002977324,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.004260138,Transcription,#000000,
Rv0136,cyp138,163366,0.0051776657,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0051451524,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,-0.0031371925,Function unknown,#0000ff,
Rv0139,Rv0139,165827,0.0015072036000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.0021186765,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.0014541489,Function unknown,#0000ff,
Rv0142,Rv0142,167711,-0.0076532885,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0044383164000000004,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.000179648,Transcription,#000000,
Rv0145,Rv0145,171215,0.0098386431,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0069904683,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,-0.0057354607,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.0097157335,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-0.0091338427,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0175333645,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,0.0010210441,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0009359697000000001,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0047230876,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,0.0005353987,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.0131847653,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0136739711,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.012611023,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,-0.0057850587,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0102122249,Transcription,#000000,
Rv0159c,PE3,187433,-0.009004671300000001,Cell motility,#da70d6,
Rv0160c,PE4,188931,-0.0059281049,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0034343848000000002,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0021271954000000003,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,8.817160000000001e-05,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0016252347000000002,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.019224261000000003,Transcription,#000000,
Rv0166,fadD5,194993,0.0063959444,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,0.0067792059,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,0.0038007953,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,0.0093873701,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.0071085543,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,0.0092420014,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,0.005839458400000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,0.0020259481,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0021540538000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.0057545475,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.0018984949,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0056932441000000006,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0008478607,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.0036356934000000003,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0055891539,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,0.009059947700000001,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.0030953794000000002,Transcription,#000000,
Rv0183,Rv0183,214088,-0.0028877575,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-0.0008406028,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0011226148000000001,No COG annotation,#00bfbf,
Rv0186,bglS,216269,-0.0028660015,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.0082442686,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0013668635,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.0004643933,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0013421502000000001,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0020347881,Function unknown,#0000ff,
Rv0191,Rv0191,222289,-0.009911594400000001,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,-0.0048049884,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.0078252333,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,-0.0026452837000000002,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0033257523,Transcription,#000000,
Rv0196,Rv0196,231647,0.0033933566,Transcription,#000000,
Rv0197,Rv0197,232231,0.0055137496,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,0.0009645879,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0017517316,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0007556638,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,0.0016978474,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,0.0006852188,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.0045920425,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.0009549144,Function unknown,#0000ff,
Rv0205,Rv0205,243384,-0.0037711268000000004,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,0.0015675044,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0008708197,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,0.0014919612,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0023934411,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.0059973312,Function unknown,#0000ff,
Rv0211,pckA,251782,0.0083754552,Energy production and conversion,#708090,
Rv0212c,nadR,253669,0.0130838097,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,0.0025237035,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0045311772,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-5.6097800000000004e-05,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0044341338,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0046609156,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.0071131097,No COG annotation,#00bfbf,
Rv0220,lipC,262812,0.0010084036,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0018347010000000002,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0036990748,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0002550764,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,-0.0074834019000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.0032772774,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0052197196000000005,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.0053109247000000005,Function unknown,#0000ff,
Rv0228,Rv0228,273055,-0.0042845088000000005,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,0.0055207338,Function unknown,#0000ff,
Rv0230c,php,274983,0.0068067121,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0042546305,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,-0.0045127273,Transcription,#000000,
Rv0233,nrdB,278585,0.0064033530000000005,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,0.0015372704,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.0023058543,Function unknown,#0000ff,
Rv0236c,aftD,282649,-0.0047289539,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,-0.0006460949,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.0069706558,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0041715452000000005,Transcription,#000000,
Rv0239,vapB24,289104,-0.0043036704,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,-0.0011536148000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.00385331,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0036073566,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,0.00038091460000000003,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.0172601463,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0013469517000000001,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.0006413758000000001,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0013030083000000001,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,-0.0027201683,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0038767024000000002,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,0.0043881406,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.0083944634,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0007027228,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0007072993,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.0052031254,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,0.0030024363,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.0045027292000000005,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.00310165,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.0086506864,Transcription,#000000,
Rv0259c,Rv0259c,310774,0.0027241152,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,-0.0039510123,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.0129892141,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,-0.0055047083,Transcription,#000000,
Rv0263c,Rv0263c,314864,-0.0129054306,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,-0.0115616426,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,0.0020092499,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,0.0040247445,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,-0.0011084808,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0056031493000000005,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.003006557,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,0.0020384924,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.0048333231,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.0036379136,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.0020703187,Transcription,#000000,
Rv0274,Rv0274,330422,-0.0054993845,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.0044855568,Transcription,#000000,
Rv0276,Rv0276,331748,0.0023916811,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0022539763,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.0008907401,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,0.00015591850000000001,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0022578995,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-0.0035777197000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,-8.099230000000001e-05,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,-0.0015846438,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0029617320000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.0023707916,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0033079073000000002,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0043608223,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0019526828000000001,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.0029747538,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.008212879000000001,Function unknown,#0000ff,
Rv0291,mycP3,354498,-0.0042246713,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0102467602,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.0025601739,Function unknown,#0000ff,
Rv0294,tam,358171,-0.0112163592,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.001221076,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.0014066634,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,-0.0071132122,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-6.40762e-05,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-0.0017838984,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,0.0058676697000000005,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0034594983,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0012331477,Transcription,#000000,
Rv0303,Rv0303,365234,0.0033567212,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,-0.0075634864000000005,Cell motility,#da70d6,
Rv0305c,PPE6,372820,-0.0037402567,Cell motility,#da70d6,
Rv0306,Rv0306,375914,0.0102471312,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,0.0006376143,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.00122309,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0082836999,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,-0.0036942306,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,0.0008474141,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,0.0012904577,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0024201271000000002,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,-0.007839071000000001,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0085695293,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.0063385758,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,-0.0016447337,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0024553502,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,0.0028169624000000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-0.0100340483,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,0.0010684624,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0041593486,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.009954620400000001,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0026849232,Transcription,#000000,
Rv0325,Rv0325,392039,0.0086825934,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,0.0016275067000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.0009102654000000001,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,0.0036351950000000004,Transcription,#000000,
Rv0329c,Rv0329c,394694,0.0097722155,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.0001413833,Transcription,#000000,
Rv0331,Rv0331,396201,0.0040740491,Function unknown,#0000ff,
Rv0332,Rv0332,397442,0.0034114391,Function unknown,#0000ff,
Rv0333,Rv0333,398254,0.0019245008,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.00036254230000000003,Cell wall/membrane/envelope biogenesis,#c71585,
