,name,x,y,cog,color,link
Rv0164,TB18.5,193626,0.008935623,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,-0.0023049168,Transcription,#000000,
Rv0166,fadD5,194993,0.0093229424,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0082749395,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.0099745413,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0007031519,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,-0.0062573083,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,0.0048591603,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,0.0012198506,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,0.0035349581,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0019320726000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.0031383553000000003,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.0043212855,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0047658257,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0066064895,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.0110125783,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0040042331,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0154328519,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.002239748,Transcription,#000000,
Rv0183,Rv0183,214088,0.0042530744,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,0.0017845304,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0039893114,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0100194179,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.0043005109,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,0.0034029152,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.0032180295,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0022386912,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,0.0172679633,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.0072193999,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.0016424119,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.0039604314000000005,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0128866797,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,0.0068976063,Transcription,#000000,
Rv0196,Rv0196,231647,0.0259241027,Transcription,#000000,
Rv0197,Rv0197,232231,0.012711649200000001,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0021188539000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0103144984,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0026861571000000002,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0046620408,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,0.002405023,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.0021812094,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,-0.0015006567,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0054559581,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0030666101,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0021371098,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,0.012040981800000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0023315462,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.0053301768,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.0063413983,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0073273418000000005,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0010879512,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0012232994,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,0.0056276245,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,-0.0036386705000000003,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0040562909000000005,Function unknown,#0000ff,
Rv0219,Rv0219,262254,0.0051922997,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.0022807903,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0039605941,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0034774024000000002,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,0.0023058930000000003,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0002224193,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,0.0019844907,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0146471355,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.0010462423,Function unknown,#0000ff,
Rv0228,Rv0228,273055,-0.0156534691,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0003846683,Function unknown,#0000ff,
Rv0230c,php,274983,-0.0064735879,Function unknown,#0000ff,
Rv0231,fadE4,276058,0.0057960708,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.0034838808000000002,Transcription,#000000,
Rv0233,nrdB,278585,-0.019935952700000002,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0134450873,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.017562498200000002,Function unknown,#0000ff,
Rv0236c,aftD,282649,-0.006723799900000001,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.0064769961,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.0063551186,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0033235017,Transcription,#000000,
Rv0239,vapB24,289104,-0.0032169425,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.0194193892,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0109542849,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.015601524,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0118349158,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.0079224353,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,-0.013107691000000001,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.013678558,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,0.0109185195,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,0.0042047474,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0097212358,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0145956869,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.0084422683,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,0.0071863029,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0113081119,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.011552308300000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,0.0014778081,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.010427402300000001,Cell motility,#da70d6,
Rv0257,Rv0257,309699,0.0175515007,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.0138707733,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.010091359900000001,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0054740616,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.0022252601,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,0.0131853735,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.0114396694,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,-0.0017510164000000001,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0072902931,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,0.0032474769000000003,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,-0.0273625919,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0001912048,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,-0.01666228,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,-0.0003586566,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.0017921152,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.00043080900000000004,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.0169730559,Transcription,#000000,
Rv0274,Rv0274,330422,-0.0100178074,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.0055809826,Transcription,#000000,
Rv0276,Rv0276,331748,-0.009942300900000001,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0065093206,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.0055659691,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,-0.0052293188,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0125726015,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-0.0014479961,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,-0.0004889537,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,-0.0004291286,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0029217033,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,0.0017874191,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0036439622000000002,Cell motility,#da70d6,
Rv0287,esxG,351525,0.011572728800000001,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0063763084,Function unknown,#0000ff,
Rv0289,espG3,352149,0.0089083431,Function unknown,#0000ff,
Rv0290,eccD3,353083,0.0026372081000000003,Function unknown,#0000ff,
Rv0291,mycP3,354498,0.0039177044,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.009620516,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.0011160739,Function unknown,#0000ff,
Rv0294,tam,358171,-0.0293608026,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,0.0003014103,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.0085090283,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0041544396,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,0.0163491271,Function unknown,#0000ff,
Rv0299,Rv0299,363476,0.0027004457,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0047406668,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0066923662,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0003224872,Transcription,#000000,
Rv0303,Rv0303,365234,0.014295870700000001,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,0.0035850126,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.0128323961,Cell motility,#da70d6,
Rv0306,Rv0306,375914,-0.01237126,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,-0.0068394135000000005,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,-0.0181687207,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0060804404000000005,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,-0.013160731600000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.011316031300000001,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,-0.0061675373,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,0.0010995118000000001,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,0.0056168946,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0056457332,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.0154714693,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,0.0092250263,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,0.0021583203,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,-0.0019412971,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,0.0183371462,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,-0.0089094544,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0107887066,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.0136979262,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0027257176,Transcription,#000000,
Rv0325,Rv0325,392039,-0.0053154656,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,0.0135572872,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.017229763500000002,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.0258121107,Transcription,#000000,
Rv0329c,Rv0329c,394694,-0.0209381482,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.0140775703,Transcription,#000000,
Rv0331,Rv0331,396201,0.0036426876,Function unknown,#0000ff,
Rv0332,Rv0332,397442,0.0048253809000000005,Function unknown,#0000ff,
Rv0333,Rv0333,398254,-0.015110640100000001,Function unknown,#0000ff,
Rv0334,rmlA,398658,-0.0063836641,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,-0.0230480931,Lipid transport and metabolism,#87cefa,
Rv0336,Rv0336,400192,-0.0168209476,Defense mechanisms,#90ee90,
Rv0337c,aspC,401873,-0.0017484336,Amino acid transport and metabolism,#ff0000,
