,name,x,y,cog,color,link
Rv0082,Rv0082,89924,-0.0217473193,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0002677108,Energy production and conversion,#708090,
Rv0084,hycD,92328,0.009746575300000001,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0138260394,Energy production and conversion,#708090,
Rv0086,hycQ,93951,0.0072554435,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.0195913838,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.0398970622,Function unknown,#0000ff,
Rv0089,Rv0089,97758,0.0404677944,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,0.0091909104,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0012742184,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-5.4559000000000006e-06,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.0076162049,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0238666917,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.0029128854,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.015660903400000002,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.0189745562,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.0208074603,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0153640443,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0026971683,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0113197812,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0027153563,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.006497599000000001,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.008592446,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,-0.0034121249,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.0049260860000000005,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.0070401915,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,0.0176906002,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0032287494,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0015530378,Cell motility,#da70d6,
Rv0111,Rv0111,133950,0.0723257474,Amino acid transport and metabolism,#ff0000,https://mycobrowser.epfl.ch/genes/Rv0111
Rv0112,gca,136289,0.0182462497,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.015933831000000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.022315977600000002,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.0219517686,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,0.007131820200000001,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.0067239218,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0023786103000000003,Transcription,#000000,
Rv0118c,oxcA,142128,0.0317151404,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0323231238,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,0.0083440471,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.0034984974000000003,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0186999107,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.0217766318,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,-0.012623346,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0041572193,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.0017445243,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,0.00021966810000000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,-0.0007068734,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.0875577522,Function unknown,#0000ff,https://mycobrowser.epfl.ch/genes/Rv0129c
Rv0130,htdZ,157847,0.0191060994,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,0.0029155647,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.0032092455,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,-0.0058498012,Transcription,#000000,
Rv0134,ephF,161771,0.020500374800000002,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0156879139,Transcription,#000000,
Rv0136,cyp138,163366,-0.0019872055,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0058055692,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.0020331468000000003,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.0048369836,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.0182585815,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.0119185857,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.001658773,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0032738628,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,0.0009535295,Transcription,#000000,
Rv0145,Rv0145,171215,0.0008913511,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0028116123,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,0.0013071545,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.0088695614,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-0.0098888857,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0081451825,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,0.0045604487,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0031714804,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0044585929,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.0100928295,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.0025366509,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0032680882000000002,Energy production and conversion,#708090,
Rv0157,pntB,185052,0.001703057,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,-0.0201230188,Function unknown,#0000ff,
Rv0158,Rv0158,186785,0.0098622857,Transcription,#000000,
Rv0159c,PE3,187433,0.0145040089,Cell motility,#da70d6,
Rv0160c,PE4,188931,0.0125631415,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0023858611,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0122701102,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,0.0047738418,Function unknown,#0000ff,
Rv0164,TB18.5,193626,0.0025503216,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,-0.0125651322,Transcription,#000000,
Rv0166,fadD5,194993,0.0001210764,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0044929814,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.011695136600000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0080328482,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,-0.0049495741000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,-0.0067473065,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0026204922,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-0.0068229968,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,-0.0021162608000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.0060426227,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.0015483832,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0028848873,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0023186363,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,0.015338653300000001,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0039749102,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0104898943,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.004012615000000001,Transcription,#000000,
Rv0183,Rv0183,214088,0.0224707411,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,0.0048603771,Function unknown,#0000ff,
Rv0185,Rv0185,215715,-0.0030266553,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0025684273,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,-0.0049020842,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,0.0025892216000000003,Function unknown,#0000ff,
Rv0188,Rv0188,219486,-0.0118495891,Function unknown,#0000ff,
Rv0189c,ilvD,219996,0.0126434504,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0079434602,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.013083058500000001,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.0048116953,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.009694312600000001,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0018406721,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0032608736000000003,Transcription,#000000,
Rv0196,Rv0196,231647,0.0082258391,Transcription,#000000,
Rv0197,Rv0197,232231,0.0018349842,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0062010012,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,-0.0081981338,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,-0.0095430231,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,0.0086128865,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.000312618,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.0041488135,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.021325961600000002,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0099096054,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0152540229,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,-0.0209805789,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.0190012664,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.014334142000000001,Function unknown,#0000ff,
Rv0210,Rv0210,250120,-0.0105416903,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.0154456012,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0208753645,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,0.0023868974,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0121900336,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.0104711857,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0018637685,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,-0.0067401614,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.0096326595,No COG annotation,#00bfbf,
Rv0220,lipC,262812,0.0068866174,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,0.0079053581,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,0.008391398500000001,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0079256586,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0011603802,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.0006853382,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0044989752,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,0.006527170200000001,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0089756436,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,0.0064719719,Function unknown,#0000ff,
Rv0230c,php,274983,0.01892814,Function unknown,#0000ff,
Rv0231,fadE4,276058,0.010294538800000001,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.0051905954,Transcription,#000000,
Rv0233,nrdB,278585,0.0083218424,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0004012387,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,0.0089976438,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0091611308,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.0006505773,Function unknown,#0000ff,
Rv0237,lpqI,287186,3.69169e-05,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,0.001225729,Transcription,#000000,
Rv0239,vapB24,289104,0.0006248285,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.006696085500000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0047466355000000005,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0044521385,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0038751255000000003,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,-0.0006953489,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0004588613,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.0087903309,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,0.0017573786,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,0.0070846981,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,0.0001838736,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.009600511,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,-0.019998451,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.011487381000000001,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0014380684,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.0043018074000000005,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-0.009613696100000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,-0.007037207100000001,Cell motility,#da70d6,
Rv0257,Rv0257,309699,0.0012056698,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.028209767900000002,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0055678457,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,-0.0011052324,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.0005463660000000001,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,0.0024217765000000002,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.0012547298,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,0.0012971005,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0109285344,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.0011897223000000001,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,0.0021720905,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0094885082,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.0025991713,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,-0.0069762921,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,0.004732591,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.0077683285,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,0.0044795066000000005,Transcription,#000000,
Rv0274,Rv0274,330422,0.0122819226,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.0041011484,Transcription,#000000,
Rv0276,Rv0276,331748,0.0069830732,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0073671435,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.0054885638,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,0.0108097296,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0018218839000000001,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-0.007244379400000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,0.010081544100000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,0.0059032359000000005,Function unknown,#0000ff,
Rv0284,eccC3,345635,0.003771814,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.0044983641,Function unknown,#0000ff,
Rv0286,PPE4,349935,0.0025113008,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0026619956,No COG annotation,#00bfbf,
Rv0288,esxH,351848,0.0011787459,Function unknown,#0000ff,
Rv0289,espG3,352149,0.0021127516,Function unknown,#0000ff,
Rv0290,eccD3,353083,0.0029218164,Function unknown,#0000ff,
Rv0291,mycP3,354498,0.0017176824,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,0.0043645699,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.0173675282,Function unknown,#0000ff,
Rv0294,tam,358171,0.015149400200000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,0.0041971632,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,0.0012785525,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0009028185000000001,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-0.0024382606,Function unknown,#0000ff,
Rv0299,Rv0299,363476,0.0027110514,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0015802651,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0004698651,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0143259973,Transcription,#000000,
Rv0303,Rv0303,365234,0.0209280745,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,-0.0081333609,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.005346567500000001,Cell motility,#da70d6,
Rv0306,Rv0306,375914,0.0129238055,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,0.0021094126,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,-0.0131048052,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0043728961,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,-0.0117510649,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.0001456677,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,0.0154244962,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0098642901,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,0.0041975702,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0074356255,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.0020310424,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,0.0002218009,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0022711316000000002,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,-0.0052225181,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,0.005755498,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,0.0032001496,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0094481415,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,-0.0034107873000000003,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0196243717,Transcription,#000000,
Rv0325,Rv0325,392039,-0.009406503,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,-0.0030379952,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.022695492,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.010790046000000001,Transcription,#000000,
Rv0329c,Rv0329c,394694,0.003428458,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,-0.0034350898,Transcription,#000000,
Rv0331,Rv0331,396201,-0.0157985122,Function unknown,#0000ff,
Rv0332,Rv0332,397442,0.0299454447,Function unknown,#0000ff,
Rv0333,Rv0333,398254,0.0081466332,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.0207527529,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,-0.009106869600000001,Lipid transport and metabolism,#87cefa,
Rv0336,Rv0336,400192,0.0012756901000000001,Defense mechanisms,#90ee90,
