,name,x,y,cog,color,link
Rv0086,hycQ,93951,-0.0073319417000000005,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.00912389,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.0022249672,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0041463711,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0024166725,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0029114394,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.0170309246,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.0060512576,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0026568990000000003,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0092253418,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.006381787000000001,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.017148880300000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.0017405589,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0095010791,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,0.0028412817,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0120407577,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0140438802,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0062517068,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.009667881100000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,-0.0217337561,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.0172617966,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0058166387000000005,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0075880247,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0036671464,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0002926539,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.005821550500000001,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,-0.012901210100000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,-0.0030234144,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,-0.017647468,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,-0.0192239578,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,0.027897149200000002,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.01265891,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0073346911,Transcription,#000000,
Rv0118c,oxcA,142128,0.021590011200000002,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,-0.0042149725,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,0.008116465,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.012467791700000001,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.0228415046,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0368372872,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0266508716,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0034637834,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,0.005302155,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0039300176,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,-0.0172501836,Function unknown,#0000ff,
Rv0129c,fbpC,156578,-0.0027039549,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.016542531000000003,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,0.0008264092,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.012312150400000001,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.007571956,Transcription,#000000,
Rv0134,ephF,161771,0.013409129700000001,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,-0.0016768946000000002,Transcription,#000000,
Rv0136,cyp138,163366,0.017439581500000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,0.007454587600000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.0179385408,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.0036026229,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.014058208400000001,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,0.0272674805,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0052426764,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,0.0063968459,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0032226935,Transcription,#000000,
Rv0145,Rv0145,171215,-0.026175564300000002,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0092003802,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,-0.0003921873,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.0149461533,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-2.28413e-05,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,-0.0146849792,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,-0.0100568023,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0160669462,Cell motility,#da70d6,
Rv0153c,ptbB,181155,0.0047251245,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,0.0147773655,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,0.0236475514,Energy production and conversion,#708090,
Rv0156,pntAb,184723,0.0039720502000000005,Energy production and conversion,#708090,
Rv0157,pntB,185052,0.0043519489,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,0.0015447680000000002,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0103201682,Transcription,#000000,
Rv0159c,PE3,187433,-0.0284167751,Cell motility,#da70d6,
Rv0160c,PE4,188931,0.0052895220000000005,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0011262201,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0006460657,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,0.0255480807,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-9.88572e-05,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,-0.002282216,Transcription,#000000,
Rv0166,fadD5,194993,-0.0016920768,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,0.0069622508,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,0.0029818221,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0004603906,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,-0.0047596735000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,-0.001102066,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0105676528,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,-0.0044878329000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,-0.0027871129000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,-0.015999864500000002,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,-0.0205143406,Function unknown,#0000ff,
Rv0177,Rv0177,208417,-0.0188734606,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,-0.0156825906,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.0124813352,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0057526336,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0186445303,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.0019259947000000001,Transcription,#000000,
Rv0183,Rv0183,214088,0.0025879517,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-0.0137083073,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0012875195,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0061828477,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,-0.0316409312,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,0.0042243662,Function unknown,#0000ff,
Rv0188,Rv0188,219486,-0.0010317047,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.006753507000000001,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0190759218,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.0049662824,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,-0.0042775323,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.023675741700000003,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,0.0065959505,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,0.0368036803,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0011070024,Transcription,#000000,
Rv0197,Rv0197,232231,-0.0228838217,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,0.0017216158,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0053614423,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0043225777,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0020115344000000003,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,0.0001850396,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.0101599366,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,-0.0014504322,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.006784854900000001,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0040583086,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,-0.005091418,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.0067678613000000006,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,0.004343278,Function unknown,#0000ff,
Rv0210,Rv0210,250120,0.012943091,Function unknown,#0000ff,
Rv0211,pckA,251782,0.0034558067000000003,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0050453237,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0010371872,Energy production and conversion,#708090,
Rv0214,fadD4,256064,2.59085e-05,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.004489506,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0131277728,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0178302358,Function unknown,#0000ff,
Rv0219,Rv0219,262254,0.0715916825,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.0054909039,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0017830124,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,0.00022131910000000002,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0022840758000000003,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0112245729,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,0.0190778968,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0094147734,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.0216052734,Function unknown,#0000ff,
Rv0228,Rv0228,273055,-0.015253732400000001,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0121077866,Function unknown,#0000ff,
Rv0230c,php,274983,0.0077943466,Function unknown,#0000ff,
Rv0231,fadE4,276058,0.005128808800000001,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.013001809100000001,Transcription,#000000,
Rv0233,nrdB,278585,-0.0056082026,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0012170013,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,0.0009747164000000001,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0128001739,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.015303314200000001,Function unknown,#0000ff,
Rv0237,lpqI,287186,0.0120537912,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,0.005273930400000001,Transcription,#000000,
Rv0239,vapB24,289104,-0.0150758182,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.0129960596,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.011639502900000001,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0040761148,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,0.0013283680000000001,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,-0.0045248852,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0003875636,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.0137838184,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0038595006000000003,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,-0.0026367523,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0025363752,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,0.0075623737000000005,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.011206116,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0129070493,Energy production and conversion,#708090,
Rv0253,nirD,305453,-0.0066342119,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.030048245100000003,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-0.00037703060000000003,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,-0.0039834728,Cell motility,#da70d6,
Rv0257,Rv0257,309699,7.56692e-05,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.0352824916,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0110627882,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0106589669,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,0.0186188171,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,-0.008132864200000001,Transcription,#000000,
Rv0263c,Rv0263c,314864,-0.0065856209,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,0.0016039702,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0028793559,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,-0.0058213614,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,-0.0015618559,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,-0.0048703632,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.0072232804000000005,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,-0.0008688649,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,0.0030700847,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,-0.0046267573,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.00022880400000000001,Transcription,#000000,
Rv0274,Rv0274,330422,0.0175557447,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,0.0074079849,Transcription,#000000,
Rv0276,Rv0276,331748,-0.011718886900000001,Function unknown,#0000ff,
Rv0277c,vapC25,332708,-0.0086932875,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.025729089,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,-0.012022837500000001,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,-0.0051952319000000005,Cell motility,#da70d6,
Rv0281,Rv0281,340998,-0.0095834851,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,-0.0060189182,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,0.006593099900000001,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0024931815000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,0.0104725111,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0060293277,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.004370178000000001,No COG annotation,#00bfbf,
Rv0288,esxH,351848,0.0131109945,Function unknown,#0000ff,
Rv0289,espG3,352149,0.0113480279,Function unknown,#0000ff,
Rv0290,eccD3,353083,0.0066841513,Function unknown,#0000ff,
Rv0291,mycP3,354498,0.0054454895,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0026086015,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,-0.0084250401,Function unknown,#0000ff,
Rv0294,tam,358171,0.0052187855,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.008082438800000001,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.0243129532,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0131912087,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-0.0049767304000000005,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-0.0049893552,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.015379638900000001,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0030526001,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0091331732,Transcription,#000000,
Rv0303,Rv0303,365234,-0.0042924704,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,-0.020986976100000002,Cell motility,#da70d6,
Rv0305c,PPE6,372820,-0.0182556395,Cell motility,#da70d6,
Rv0306,Rv0306,375914,0.035129043400000004,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,-0.0016589038,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.040110333500000005,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0030533612,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,0.020122579300000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,0.0087440231,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,9.476410000000001e-05,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0084086558,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,-0.0042396954,Function unknown,#0000ff,
Rv0315,Rv0315,383602,0.00788796,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.0032689533000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,0.0083017086,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,0.0008440078000000001,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,-0.0008836135000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-0.023604849400000003,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,-0.0010542553000000001,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,-0.0009908111000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.0042351479,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0016882321,Transcription,#000000,
Rv0325,Rv0325,392039,-0.0371979187,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,-0.0274792643,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,0.0159390196,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.022770163700000002,Transcription,#000000,
Rv0329c,Rv0329c,394694,-0.0001271203,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.0023890829,Transcription,#000000,
Rv0331,Rv0331,396201,0.0033191685,Function unknown,#0000ff,
Rv0332,Rv0332,397442,-0.0008772592,Function unknown,#0000ff,
Rv0333,Rv0333,398254,-0.0017359084000000001,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.008252542,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,-0.0263272796,Lipid transport and metabolism,#87cefa,
