,name,x,y,cog,color,link
Rv0085,hycP,93289,0.0062001394000000005,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0086669634,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.006116222,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.013696868000000001,Function unknown,#0000ff,
Rv0089,Rv0089,97758,0.0144220823,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0030693160000000003,Function unknown,#0000ff,
Rv0091,mtn,99684,0.0008212084000000001,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,0.0217288112,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.0015288569,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0083666162,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.0027956386000000002,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.0054845616,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.0090970489,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.0006476292,Function unknown,#0000ff,
Rv0099,fadD10,108156,0.0060587185,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0062170859000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,0.0367139379,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.0033019754,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.0081259868,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.008730601400000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,-0.0080780915,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.0114448556,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.0050984784,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0017425196,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,-0.0096417074,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,0.0002190045,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0030884041,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0030557044,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0006738317,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,-0.0131356922,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,-0.0004477734,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.027525452500000002,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0117382401,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0165706952,Transcription,#000000,
Rv0118c,oxcA,142128,0.0922624248,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0694289047,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0066831276,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.0009247684,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0006761544,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0124124887,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,-0.0098733151,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.006692860300000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.0053754284,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.013723319400000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0037039616,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.0221620294,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.0065075118,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.011166884,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.009447243000000001,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,-0.0045152233,Transcription,#000000,
Rv0134,ephF,161771,-0.0135675347,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0050085880000000004,Transcription,#000000,
Rv0136,cyp138,163366,0.0347668558,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.009535782000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.0037138198,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.0069581929,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.0063248207,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,0.0027687470000000002,Function unknown,#0000ff,
Rv0142,Rv0142,167711,0.0044980902,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0004718386,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0021276399,Transcription,#000000,
Rv0145,Rv0145,171215,0.0223491645,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.0222132454,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,0.012080642,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,0.0031786526000000003,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,-0.0026324671,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,0.0251089126,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,-0.0189316899,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.0048179653,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0006659924,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.0069167874,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,-0.0148148307,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0059419757,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.0153892126,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,0.0059912906,Function unknown,#0000ff,
Rv0158,Rv0158,186785,0.06313468430000001,Transcription,#000000,
Rv0159c,PE3,187433,-0.0038383749,Cell motility,#da70d6,
Rv0160c,PE4,188931,0.0020567077,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.0054865724000000005,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,0.0087069745,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.0010959922000000001,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0038898847,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.0175232646,Transcription,#000000,
Rv0166,fadD5,194993,-0.017946772,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0197498487,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.0048177092,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,-0.0008310987000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.0020004674000000003,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,-0.0014116063,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,-0.0015248872,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,0.0018005058,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,-0.0073301304,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,-0.016217300900000002,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.003323861,Function unknown,#0000ff,
Rv0177,Rv0177,208417,-0.0028534088000000003,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0033462681,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,0.0121893832,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,0.0025794473,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0032516238,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.007154611700000001,Transcription,#000000,
Rv0183,Rv0183,214088,0.0141835007,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,0.0081924625,Function unknown,#0000ff,
Rv0185,Rv0185,215715,0.0063626723,No COG annotation,#00bfbf,
Rv0186,bglS,216269,-0.0014178914,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.0171427932,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0034159721000000002,Function unknown,#0000ff,
Rv0188,Rv0188,219486,-0.0215411796,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0039851398,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,0.0043052138,Function unknown,#0000ff,
Rv0191,Rv0191,222289,0.0037828230000000003,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.013237234700000001,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,-0.0149021706,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,-0.0043119509,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,0.0174967369,Transcription,#000000,
Rv0196,Rv0196,231647,-0.010817442,Transcription,#000000,
Rv0197,Rv0197,232231,-0.0313332354,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,0.0114488421,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.011060314,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,0.0087972766,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0027489745,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.022739050900000002,Function unknown,#0000ff,
Rv0203,Rv0203,241514,4.4966e-06,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,-0.0139639049,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0022097138,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,0.0159007549,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.011725258300000001,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,0.0183512353,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,0.0062458568,Function unknown,#0000ff,
Rv0210,Rv0210,250120,0.0132560869,Function unknown,#0000ff,
Rv0211,pckA,251782,0.0198591986,Energy production and conversion,#708090,
Rv0212c,nadR,253669,0.0162483728,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0010529149,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0165953498,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,0.0022452976,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,-0.0151142835,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0005102099000000001,Function unknown,#0000ff,
Rv0219,Rv0219,262254,0.0052737086,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.010642414000000001,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.00024385770000000001,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0012954610000000001,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0018180205,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0013917473000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,0.0005839295,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,0.0115258658,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,0.0086917564,Function unknown,#0000ff,
Rv0228,Rv0228,273055,-0.0094149968,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0039165054,Function unknown,#0000ff,
Rv0230c,php,274983,-0.0033318618,Function unknown,#0000ff,
Rv0231,fadE4,276058,0.0014404143,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.0221952648,Transcription,#000000,
Rv0233,nrdB,278585,0.0126676783,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,0.0048318725,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,0.0205494726,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.006890032700000001,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.0073420348,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.0038935443,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,-0.0028047816000000003,Transcription,#000000,
Rv0239,vapB24,289104,-0.0033193254000000003,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.0001863523,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0166873747,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0186525178,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.018058354000000002,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.224704748,Lipid transport and metabolism,#87cefa,https://mycobrowser.epfl.ch/genes/Rv0244c
Rv0245,Rv0245,296005,0.0400970324,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.011303585000000001,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,0.0029692829,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,0.0075528375,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0138362326,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0032508011000000002,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,-0.0062767764000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,0.0269498877,Energy production and conversion,#708090,
Rv0253,nirD,305453,0.0218931339,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,-0.0158522187,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-0.00332637,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,-0.0174104284,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.0037970339000000003,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,-0.0066023338,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.007691581,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,0.0029294065,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,0.0105791539,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,-0.0233743356,Transcription,#000000,
Rv0263c,Rv0263c,314864,0.0009309090000000001,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,0.007966323800000001,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,0.0035080373,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,0.0042941516,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,0.0054470867,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,0.0108547518,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.0021679852,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,0.0037980529,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,0.0304855831,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,-0.012289260500000001,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,0.0065149873,Transcription,#000000,
Rv0274,Rv0274,330422,-0.0187828064,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.0026986334,Transcription,#000000,
Rv0276,Rv0276,331748,-0.0242782868,Function unknown,#0000ff,
Rv0277c,vapC25,332708,0.0100730637,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,0.0014528179,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,0.0022090278,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0049478683,Cell motility,#da70d6,
Rv0281,Rv0281,340998,0.0108489745,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,-0.007611458000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,-0.0101699003,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0082485556,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,-0.0073920859,Function unknown,#0000ff,
Rv0286,PPE4,349935,0.0023892645,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0015888944000000001,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0018933993000000001,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.0332432504,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.0056623632,Function unknown,#0000ff,
Rv0291,mycP3,354498,-0.020025291,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.008721005,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,-0.0132304786,Function unknown,#0000ff,
Rv0294,tam,358171,-0.0092712894,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.013117346600000001,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.0072190893,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,-0.007332221900000001,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-0.0024941347,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-4.23479e-05,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0214932159,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,0.0090234875,Function unknown,#0000ff,
Rv0302,Rv0302,364605,0.0010044443,Transcription,#000000,
Rv0303,Rv0303,365234,-0.0058253437,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,-0.0177455341,Cell motility,#da70d6,
Rv0305c,PPE6,372820,-0.0316760059,Cell motility,#da70d6,
Rv0306,Rv0306,375914,-0.021453300300000002,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,0.0021863312,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,0.0002129776,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.011836965000000001,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,0.0010435376,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.0159685408,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,-0.0031764391,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,-0.0147790138,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,-0.008402021800000001,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0042936315,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.00020793770000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,-0.011134557100000001,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0020466139,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,0.012898901,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,0.005810895700000001,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,0.0037111646,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,0.0059267342,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,-0.0224065773,Function unknown,#0000ff,
Rv0324,Rv0324,391352,0.0025601018000000002,Transcription,#000000,
Rv0325,Rv0325,392039,0.0045509697,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,0.0018702935,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,0.0536154769,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,0.0107011847,Transcription,#000000,
Rv0329c,Rv0329c,394694,-0.0060119257,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.0101155979,Transcription,#000000,
Rv0331,Rv0331,396201,-0.0008066904,Function unknown,#0000ff,
Rv0332,Rv0332,397442,0.0049104575,Function unknown,#0000ff,
Rv0333,Rv0333,398254,-0.0020005628000000003,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.0014044282,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0335c,PE6,399535,0.0112525119,Lipid transport and metabolism,#87cefa,
Rv0336,Rv0336,400192,0.0003149739,Defense mechanisms,#90ee90,
