,name,x,y,cog,color,link
Rv0036c,Rv0036c,39056,0.006171393000000001,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0001846119,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0106637007,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.015974214900000002,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0108829185,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0015300887,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0114782202,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0121406676,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0208145803,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0057718396,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0225180533,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0042980425,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0138238718,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0014825472000000001,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0020029839,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.00033940070000000003,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.0072466509,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0335635982,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.015167336100000001,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0068618662,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0024936610000000003,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0085947305,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.0006422044,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.025974992000000002,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.01458076,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.12068396220000001,No COG annotation,#00bfbf,https://mycobrowser.epfl.ch/genes/Rv0061c
Rv0062,celA1,65552,0.0247414557,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,-0.011325670900000001,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0137007588,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0057487438,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0038187076,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.012435112000000002,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0078600597,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0059711436,Transcription,#000000,
Rv0068,Rv0068,75301,0.016786661300000002,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,-0.0032888372000000003,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.006788638400000001,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0079323872,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0246336791,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,0.0186276369,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,0.021814412300000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,0.0037227885,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0095978018,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,0.007592040600000001,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.0055282706,Transcription,#000000,
Rv0078A,Rv0078A,87208,0.0185049469,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0457676931,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,0.0014266510000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.019164333500000002,Transcription,#000000,
Rv0081,Rv0081,89575,0.0057020945,Transcription,#000000,
Rv0082,Rv0082,89924,0.0042314835,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.0120504622,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0017276062,Energy production and conversion,#708090,
Rv0085,hycP,93289,-0.0111163601,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.009424028400000001,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0096200421,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.0044904953,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0038050640000000004,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,0.0014680761,Function unknown,#0000ff,
Rv0091,mtn,99684,0.0137656522,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.0082715133,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.011260281,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0013425069000000001,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0029337951,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.0037159589,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.0088085497,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.010694238200000001,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0124449152,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0073530670000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,0.0168633434,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-4.695e-07,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.0018709635,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.005538251100000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,-0.0018433412000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.0101533328,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.0073941554000000005,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,0.0056134769,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0041686955,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,0.0400201559,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0051902911,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0225074626,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0008832465,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0058891877,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.029515194,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.0096053005,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.010174246000000001,Function unknown,#0000ff,
Rv0117,oxyS,141200,-0.0083122785,Transcription,#000000,
Rv0118c,oxcA,142128,-0.022746912,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0041756864,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0128030175,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.0188775469,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.0097503733,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.0079203194,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0005814703,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0083266129,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.0157813027,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,0.0070971386000000004,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,-0.017721039100000002,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.0081963703,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.0155333524,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.014007067000000002,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,-0.0264595094,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.008743819,Transcription,#000000,
Rv0134,ephF,161771,-0.0017034504000000002,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,-0.020844924600000002,Transcription,#000000,
Rv0136,cyp138,163366,-0.010113038000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0032436959000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,0.007643844800000001,Function unknown,#0000ff,
Rv0139,Rv0139,165827,-0.0047588429,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.013478874200000001,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,0.0288031113,Function unknown,#0000ff,
Rv0142,Rv0142,167711,-0.0171377789,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0011683451000000001,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0038548554,Transcription,#000000,
Rv0145,Rv0145,171215,0.0009129112,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,0.007159185,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,-0.0040846891,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.007960488,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,0.009898191800000001,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,0.0082065015,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,-0.0119605249,Cell motility,#da70d6,
Rv0152c,PE2,179319,-0.015281402400000001,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.024814880100000002,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,-0.0136278881,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,0.0098869152,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0131771575,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.003357697,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,0.0224098494,Function unknown,#0000ff,
Rv0158,Rv0158,186785,-0.0034553909000000003,Transcription,#000000,
Rv0159c,PE3,187433,-0.0052365259,Cell motility,#da70d6,
Rv0160c,PE4,188931,-0.016145979300000002,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.011281756300000001,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,-0.0092847238,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.035199838500000004,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0171315179,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,-0.0047486253,Transcription,#000000,
Rv0166,fadD5,194993,-0.0046192663,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0020114020000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.0017546795,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,0.0190097987,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.06733603810000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,https://mycobrowser.epfl.ch/genes/Rv0170
Rv0171,mce1C,200932,-0.0020057145,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,0.032108258800000004,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,0.0058765911,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,-0.0014725501,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,-0.0069326401,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,0.008247310400000001,Function unknown,#0000ff,
Rv0177,Rv0177,208417,0.0153817376,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,-0.004440557,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,0.007318265500000001,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.006317187,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,-0.0132263195,Function unknown,#0000ff,
Rv0182c,sigG,213028,-0.0085525653,Transcription,#000000,
Rv0183,Rv0183,214088,-0.0054708595,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,-0.0214562544,Function unknown,#0000ff,
Rv0185,Rv0185,215715,-0.018959375900000002,No COG annotation,#00bfbf,
Rv0186,bglS,216269,-0.0028453631,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.0196834266,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,-0.0121412505,Function unknown,#0000ff,
Rv0188,Rv0188,219486,-0.0073541033,Function unknown,#0000ff,
Rv0189c,ilvD,219996,-0.0135636607,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,0.012327227900000001,Function unknown,#0000ff,
Rv0191,Rv0191,222289,-0.011655808600000001,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,-0.016751068600000002,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,0.0105760223,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,-0.006477947600000001,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0039619796,Transcription,#000000,
Rv0196,Rv0196,231647,-0.0083161001,Transcription,#000000,
Rv0197,Rv0197,232231,-0.0025812105,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0100665764,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0024134279,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,-0.0082559742,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,-0.0098375841,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,-0.0096449002,Function unknown,#0000ff,
Rv0203,Rv0203,241514,0.026673793,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,-0.0044426621000000005,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0146944456,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,0.0001207449,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0183424308,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.0044480023,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,0.0082263845,Function unknown,#0000ff,
Rv0210,Rv0210,250120,0.0092232847,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.015150725,Energy production and conversion,#708090,
Rv0212c,nadR,253669,-0.0163130712,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0062338046,Energy production and conversion,#708090,
Rv0214,fadD4,256064,-0.0180452514,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,0.0175339179,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,-0.0011512102,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0023296164,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.026386419,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.012101907700000001,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.003287603,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0092253708,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,0.0085451229,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0049837548,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.011710499800000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,-0.0026539863,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.0048451754,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0101613892,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.008749004000000001,Function unknown,#0000ff,
Rv0230c,php,274983,-0.0027555958000000003,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0097154302,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,-0.002439662,Transcription,#000000,
Rv0233,nrdB,278585,-0.0136186507,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,-0.0118758254,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.007760930300000001,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0065390146,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,0.012162037700000001,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.0006941682000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,0.0021122017,Transcription,#000000,
Rv0239,vapB24,289104,-0.0105339786,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,-0.022808893900000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0292646386,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,0.0093153077,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.017617669500000002,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,-0.0106492046,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,-0.0103192857,Function unknown,#0000ff,
Rv0246,Rv0246,296809,-0.0028611006000000003,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,-0.0185247326,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,-0.0113593753,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,-0.0076441421,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0072713136,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,0.0350730655,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0164199481,Energy production and conversion,#708090,
Rv0253,nirD,305453,0.0001337298,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,0.013118888,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-0.0027084679000000003,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,-0.0047766234,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.0070641582,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,-0.018091966100000002,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0236767348,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,-0.0079441915,Coenzyme transport and metabolism,#d3d3d3,
Rv0261c,narK3,312759,-0.009126085800000001,Inorganic ion transport and metabolism,#8b4513,
Rv0262c,aac,314309,-0.0021036457,Transcription,#000000,
Rv0263c,Rv0263c,314864,-0.0116898473,Amino acid transport and metabolism,#ff0000,
Rv0264c,Rv0264c,315783,-0.0051465366,Amino acid transport and metabolism,#ff0000,
Rv0265c,Rv0265c,316511,-0.0024752978000000003,Inorganic ion transport and metabolism,#8b4513,
Rv0266c,oplA,317525,0.0024455506,Amino acid transport and metabolism,#ff0000,
Rv0267,narU,321331,-0.0029638299,Inorganic ion transport and metabolism,#8b4513,
Rv0268c,Rv0268c,322764,0.0246720905,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0269c,Rv0269c,323338,0.0015418109,"Replication, recombination and repair",#1e90ff,
Rv0270,fadD2,324567,-0.0174065708,Lipid transport and metabolism,#87cefa,
Rv0271c,fadE6,326266,-0.0104191458,Lipid transport and metabolism,#87cefa,
Rv0272c,Rv0272c,328575,0.006689792700000001,Function unknown,#0000ff,
Rv0273c,Rv0273c,329705,-0.004989257,Transcription,#000000,
Rv0274,Rv0274,330422,0.0227437583,Amino acid transport and metabolism,#ff0000,
Rv0275c,Rv0275c,330933,-0.0006639558,Transcription,#000000,
Rv0276,Rv0276,331748,-0.0052410939,Function unknown,#0000ff,
Rv0277c,vapC25,332708,1.4390100000000001e-05,Function unknown,#0000ff,
Rv0278c,Rv0278c,333437,-0.0125451051,Function unknown,#0000ff,
Rv0279c,PE_PGRS4,336560,-0.0097431607,No COG annotation,#00bfbf,
Rv0280,PPE3,339364,0.0004576621,Cell motility,#da70d6,
Rv0281,Rv0281,340998,0.0018451941000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0282,eccA3,342130,0.0021229952,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0283,eccB3,344022,-0.0047808304,Function unknown,#0000ff,
Rv0284,eccC3,345635,-0.0106143073,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0285,PE5,349624,0.0147936252,Function unknown,#0000ff,
Rv0286,PPE4,349935,-0.0103445837,Cell motility,#da70d6,
Rv0287,esxG,351525,-0.0011993338,No COG annotation,#00bfbf,
Rv0288,esxH,351848,-0.0040916220000000005,Function unknown,#0000ff,
Rv0289,espG3,352149,-0.004906934,Function unknown,#0000ff,
Rv0290,eccD3,353083,-0.0048697767,Function unknown,#0000ff,
Rv0291,mycP3,354498,-0.0033300442,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0292,eccE3,355880,-0.0074598825,Function unknown,#0000ff,
Rv0293c,Rv0293c,356862,0.0093292874,Function unknown,#0000ff,
Rv0294,tam,358171,-0.0093323107,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0295c,Rv0295c,358945,-0.0095395781,Function unknown,#0000ff,
Rv0296c,Rv0296c,359758,-0.005115228800000001,Inorganic ion transport and metabolism,#8b4513,
Rv0297,PE_PGRS5,361334,0.0035414620000000004,Energy production and conversion,#708090,
Rv0298,Rv0298,363252,-0.0053591976,Function unknown,#0000ff,
Rv0299,Rv0299,363476,-0.0030180025000000003,No COG annotation,#00bfbf,
Rv0300,vapB2,363826,-0.0035035143,No COG annotation,#00bfbf,
Rv0301,vapC2,364044,-0.0048993245,Function unknown,#0000ff,
Rv0302,Rv0302,364605,-0.0038441165,Transcription,#000000,
Rv0303,Rv0303,365234,-0.0067358927,Lipid transport and metabolism,#87cefa,
Rv0304c,PPE5,366150,0.0056015441000000004,Cell motility,#da70d6,
Rv0305c,PPE6,372820,0.006646717700000001,Cell motility,#da70d6,
Rv0306,Rv0306,375914,0.0148084502,Energy production and conversion,#708090,
Rv0307c,Rv0307c,376573,-0.008345193400000001,No COG annotation,#00bfbf,
Rv0308,Rv0308,377113,-0.0063143397,Lipid transport and metabolism,#87cefa,
Rv0309,Rv0309,377931,-0.0102303893,Function unknown,#0000ff,
Rv0310c,Rv0310c,378657,-0.0110877018,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0311,Rv0311,379172,-0.020900036400000002,No COG annotation,#00bfbf,
Rv0312,Rv0312,380556,0.0005991989,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0313,Rv0313,382490,0.00039277100000000004,No COG annotation,#00bfbf,
Rv0314c,Rv0314c,382879,0.0018476494000000002,Function unknown,#0000ff,
Rv0315,Rv0315,383602,-0.0092691014,Carbohydrate transport and metabolism,#ffc0cb,
Rv0316,Rv0316,384535,-0.013020789500000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0317c,glpQ2,385173,-0.0147537912,Energy production and conversion,#708090,
Rv0318c,Rv0318c,386305,-0.0036551553000000003,Inorganic ion transport and metabolism,#8b4513,
Rv0319,pcp,387148,0.0129619576,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0320,Rv0320,387888,-0.0236616293,Signal transduction mechanisms,#f4a460,
Rv0321,dcd,388582,-0.007337811400000001,Nucleotide transport and metabolism,#87ceeb,
Rv0322,udgA,389260,0.0128691228,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0323c,Rv0323c,390580,0.0089051628,Function unknown,#0000ff,
Rv0324,Rv0324,391352,-0.0073582715,Transcription,#000000,
Rv0325,Rv0325,392039,0.0061291575,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0326,Rv0326,392273,0.01254666,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0327c,cyp135A1,392696,-0.0266914806,Energy production and conversion,#708090,
Rv0328,Rv0328,394111,-0.0204221643,Transcription,#000000,
Rv0329c,Rv0329c,394694,-0.0157875211,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0330c,Rv0330c,395347,0.003863978,Transcription,#000000,
Rv0331,Rv0331,396201,-0.0150799144,Function unknown,#0000ff,
Rv0332,Rv0332,397442,-0.0025212629,Function unknown,#0000ff,
Rv0333,Rv0333,398254,0.0047005321,Function unknown,#0000ff,
Rv0334,rmlA,398658,0.006653921100000001,Cell wall/membrane/envelope biogenesis,#c71585,
